M0314009L,20030314,20030228,MCO,OrlandoInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,Other,12,ApproveinFull
M0314011L,20030314,20030225,BOS,Boston(Logan)InternationalAirport,UAL,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,98,ApproveinFull
M0314019L,20030314,20030209,ABQ,AlbuquerqueInternationalSunportAirport,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,Currency,7,ApproveinFull
M0314023L,20030314,20030220,BOS,Boston(Logan)InternationalAirport,DeltaAirLines,PropertyDamage,Checkpoint,ComputerLaptop,950,ApproveinFull
M0314039L,20030314,20021221,JFK,JohnF.KennedyInternational,JetBlue,PassengerPropertyLoss,Checkpoint,ComputerLaptop,2092,ApproveinFull
M0314041L,20030314,20020817,BDL,BradleyInternationalAirport,UAL,PropertyDamage,Checkpoint,CellPhones,70,ApproveinFull
M0314043L,20030314,20030117,PBI,PalmBeachInternational,novalue,PropertyDamage,Checkpoint,ComputerLaptop,458,ApproveinFull
M0314049L,20030314,20030101,DTW,DetroitMetropolitanWayneCountyAirport,UAL,PropertyDamage,CheckedBaggage,CamerasDigital,391.21,ApproveinFull
M0314050L,20030314,20030126,LAS,McCarranInternational,NorthwestAirlines,PropertyDamage,Checkpoint,ComputerLaptop,100,ApproveinFull
M0314051L,20030314,20030221,MSP,MinneapolisSt.PaulInternationalAirport,novalue,novalue,Other,ComputerLaptop,192,ApproveinFull
M0314057L,20030314,20030218,LAX,LosAngelesInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,452.52,ApproveinFull
M0314021L,20030314,20030130,IND,IndianapolisInternational,novalue,PassengerPropertyLoss,Checkpoint,Currency,0,novalue
M0314031L,20030314,20030302,MDW,MidwayInternationalAirport,novalue,PersonalInjury,Checkpoint,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,0,novalue
M0314064L,20030314,20021106,SAN,SanDiegoInternational,UAL,PersonalInjury,Other,ClothingShoesbeltsaccessoriesetc.,0,novalue
M0314004L,20030314,20030224,CLE,ClevelandHopkinsInternational,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,Currency,0,Deny
M0314012L,20030314,20030304,TYS,McgheeTysonKnoxville,novalue,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),0,Deny
M0314015L,20030314,20030303,BOS,Boston(Logan)InternationalAirport,novalue,PropertyDamage,CheckedBaggage,Locks,0,Deny
M0314016L,20030314,20030208,LAX,LosAngelesInternationalAirport,UAL,PropertyDamage,CheckedBaggage,Locks,0,Deny
M0314020L,20030314,20030303,BWI,BaltimoreWashingtonIntlThurgoodMarshall,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0314024L,20030314,20030103,PHL,PhiladelphiaInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0314029L,20030314,20030212,SAN,SanDiegoInternational,SouthwestAirlines,PropertyDamage,CheckedBaggage,Locks,250,Deny
M0314032L,20030314,20030221,SNA,JohnWayne,AlaskaAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0314034L,20030314,20030224,LAX,LosAngelesInternationalAirport,KLMRoyalDutchAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0314036L,20030314,20030303,ORD,ChicagoO'HareInternationalAirport,UAL,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0314037L,20030314,20030122,BHM,BirminghamInternationalAirport,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0314044L,20030314,20030228,ORD,ChicagoO'HareInternationalAirport,UAL,PropertyDamage,CheckedBaggage,Locks,0,Deny
M0314045L,20030314,20021101,JFK,JohnF.KennedyInternational,novalue,novalue,Checkpoint,JewelryFine,0,Deny
M0314055L,20030314,20030112,SAN,SanDiegoInternational,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0314056L,20030314,20030220,IND,IndianapolisInternational,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0314059L,20030314,20030115,IND,IndianapolisInternational,UAL,PropertyDamage,CheckedBaggage,Locks,0,Deny
M0314061L,20030314,20030209,HOU,WilliamP.Hobby,novalue,PropertyDamage,CheckedBaggage,Other,0,Deny
M0314008L,20030314,20030214,DFW,DallasFortWorthInternationalAirport,AmericanAirlines,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),40,Settle
M0314013L,20030314,20030210,RNO,RenoTahoeInternational,AmericanAirlines,PassengerPropertyLoss,Checkpoint,Other,100,Settle
M0314014L,20030314,20030220,novalue,novalue,novalue,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),29.95,Settle
M0314017L,20030314,20021230,novalue,novalue,novalue,PropertyDamage,Checkpoint,Locks,545,Settle
M0314022L,20030314,20030212,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Other,59,Settle
M0314025L,20030314,20030210,ATL,HartsfieldJacksonAtlantaInternationalAirport,novalue,PropertyDamage,Checkpoint,Eyeglasses(includingcontactlenses),202.5,Settle
M0314027L,20030314,20030215,PBI,PalmBeachInternational,USAir,PassengerPropertyLoss,CheckedBaggage,DVDCDPlayers,46.5,Settle
M0314028L,20030314,20030221,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,47,Settle
M0314030L,20030314,20030227,LAX,LosAngelesInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,47,Settle
M0314033L,20030314,20030212,FLL,Ft.LauderdaleHollywoodInternational,SpiritAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,83.41,Settle
M0314035L,20030314,20030215,PDX,PortlandInternational,novalue,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,17.75,Settle
M0314042L,20030314,20030131,ORD,ChicagoO'HareInternationalAirport,BritishAirways,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,25,Settle
M0314046L,20030314,20030223,IND,IndianapolisInternational,novalue,PropertyDamage,CheckedBaggage,Locks,62.5,Settle
M0314047L,20030314,20030201,CVG,CincinnatiNorthernKentuckyInternational,ContinentalAirlines,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,100,Settle
M0314048L,20030314,20030214,BWI,BaltimoreWashingtonIntlThurgoodMarshall,SouthwestAirlines,PassengerPropertyLoss,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,45,Settle
M0314054L,20030314,20030209,JAX,JacksonvilleInternational,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,JewelryFine,240.75,Settle
M0314060L,20030314,20030216,PHX,PhoenixSkyHarborInternational,novalue,PassengerPropertyLoss,CheckedBaggage,Other,31.95,Settle
M0314062L,20030314,20030309,RIC,RichmondInternational,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,126,Settle
M0314000L,20030317,20030130,LAX,LosAngelesInternationalAirport,AmericanAirlines,PropertyDamage,CheckedBaggage,Locks,701.52,ApproveinFull
M0317000L,20030317,20030124,SGF,SpringfieldBransonNationalAirport,UAL,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),128.53,ApproveinFull
M0317001L,20030317,20030117,SNA,JohnWayne,novalue,PassengerPropertyLoss,Checkpoint,ClothingShoesbeltsaccessoriesetc.,80,ApproveinFull
M0317005L,20030317,20030223,FLL,Ft.LauderdaleHollywoodInternational,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),195,ApproveinFull
M0317010L,20030317,20030224,novalue,novalue,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),35,ApproveinFull
M0317015L,20030317,20030227,LAX,LosAngelesInternationalAirport,novalue,PropertyDamage,Checkpoint,Other,20,ApproveinFull
M0317017L,20030317,20030222,IAD,WashingtonDullesInternational,JetBlue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,195,ApproveinFull
M0317018L,20030317,20030221,PBI,PalmBeachInternational,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,125,ApproveinFull
M0317021L,20030317,20030104,SAN,SanDiegoInternational,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,ApproveinFull
M0317023L,20030317,20030216,ATL,HartsfieldJacksonAtlantaInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,ClothingShoesbeltsaccessoriesetc.,157,ApproveinFull
M0317037L,20030317,20030221,DTW,DetroitMetropolitanWayneCountyAirport,novalue,PassengerPropertyLoss,CheckedBaggage,Luggage(alltypesincludingfootlockers),8,ApproveinFull
M0317040L,20030317,20030302,TPA,TampaInternational,SouthwestAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,ApproveinFull
M0317044L,20030317,20030219,TUL,TulsaInternationalAirport,novalue,PropertyDamage,Checkpoint,ComputerLaptop,423,ApproveinFull
M0317046L,20030317,20021202,OAK,MetropolitanOaklandInternational,novalue,PropertyDamage,Checkpoint,Eyeglasses(includingcontactlenses),317,ApproveinFull
M0317049L,20030317,20030216,ONT,OntarioInternational,novalue,PropertyDamage,Checkpoint,ClothingShoesbeltsaccessoriesetc.,95,ApproveinFull
M0317056L,20030317,20030218,SEA,SeattleTacomaInternational,AlaskaAirlines,PassengerPropertyLoss,CheckedBaggage,Luggage(alltypesincludingfootlockers),112,ApproveinFull
M0317060L,20030317,20030222,SMF,SacramentoInternationalAirport,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,Luggage(alltypesincludingfootlockers),5,ApproveinFull
M0317066L,20030317,20021116,novalue,novalue,AirTranAirlines,PassengerPropertyLoss,Checkpoint,Other,199,ApproveinFull
M0617715L,20030317,20030224,DEN,DenverInternationalAirport,novalue,PropertyDamage,Checkpoint,ClothingShoesbeltsaccessoriesetc.,50,ApproveinFull
M35640,20030317,20030113,PIT,PittsburghInternationalAirport,novalue,PropertyDamage,Other,Other,660,ApproveinFull
M0317052L,20030317,20020709,IAD,WashingtonDullesInternational,novalue,PropertyDamage,Checkpoint,ComputerLaptop,0,novalue
M0317007L,20030317,20030115,SJU,LuisMunozMarinInternational,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,JewelryFine,0,Deny
M0317013L,20030317,20021013,BOS,Boston(Logan)InternationalAirport,FrontierAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0317019L,20030317,20030214,DTW,DetroitMetropolitanWayneCountyAirport,NorthwestAirlines,PropertyDamage,Other,Luggage(alltypesincludingfootlockers),0,Deny
M0317026L,20030317,20030118,FLL,Ft.LauderdaleHollywoodInternational,novalue,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,0,Deny
M0317027L,20030317,20030210,CLT,CharlotteDouglasInternationalAirport,USAir,PropertyDamage,CheckedBaggage,ComputerLaptop,0,Deny
M0317032L,20030317,20030206,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0317039L,20030317,20030223,LGA,LaGuardia,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,Currency,0,Deny
M0317050L,20030317,20030216,TUS,TucsonInternational,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0317054L,20030317,20030219,EWR,NewarkInternationalAirport,UAL,novalue,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0317058L,20030317,20030207,LAX,LosAngelesInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0317059L,20030317,20030218,MCO,OrlandoInternationalAirport,SouthwestAirlines,PropertyDamage,CheckedBaggage,Locks,0,Deny
M0317065L,20030317,20030202,BOS,Boston(Logan)InternationalAirport,novalue,PropertyDamage,CheckedBaggage,CamerasDigital,0,Deny
M0317002L,20030317,20030301,MCO,OrlandoInternationalAirport,DeltaAirLines,PropertyDamage,CheckedBaggage,Locks,165,Settle
M0317003L,20030317,20030215,LGA,LaGuardia,UAL,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,25,Settle
M0317004L,20030317,20030302,PHL,PhiladelphiaInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,Other,136.5,Settle
M0317006L,20030317,20030110,LAS,McCarranInternational,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317011L,20030317,20030106,BUF,BuffaloNiagaraInternational,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317014L,20030317,20030215,RDU,RaleighDurhamInternational,SouthwestAirlines,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,117.45,Settle
M0317016L,20030317,20030302,novalue,novalue,USAir,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),306.25,Settle
M0317024L,20030317,20030131,ATL,HartsfieldJacksonAtlantaInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,CamerasDigital,784.91,Settle
M0317028L,20030317,20030303,ALB,AlbanyInternational,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317030L,20030317,20030220,LAX,LosAngelesInternationalAirport,AlaskaAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317031L,20030317,20030223,BWI,BaltimoreWashingtonIntlThurgoodMarshall,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,315,Settle
M0317033L,20030317,20030206,BWI,BaltimoreWashingtonIntlThurgoodMarshall,novalue,novalue,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,168,Settle
M0317034L,20030317,20030228,PHX,PhoenixSkyHarborInternational,SouthwestAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317035L,20030317,20030109,HNL,HonoluluInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,ClothingShoesbeltsaccessoriesetc.,38.5,Settle
M0317036L,20030317,20030208,novalue,novalue,SpiritAirlines,PassengerPropertyLoss,CheckedBaggage,Other,68.02,Settle
M0317038L,20030317,20021205,CLE,ClevelandHopkinsInternational,novalue,PropertyDamage,Checkpoint,ClothingShoesbeltsaccessoriesetc.,70,Settle
M0317041L,20030317,20030222,DTW,DetroitMetropolitanWayneCountyAirport,novalue,PropertyDamage,Other,Luggage(alltypesincludingfootlockers),50,Settle
M0317042L,20030317,20030305,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Other,25,Settle
M0317043L,20030317,20030131,MCO,OrlandoInternationalAirport,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317047L,20030317,20030130,PVD,TFGreenAirportProvidence,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317048L,20030317,20030216,ALB,AlbanyInternational,UAL,PassengerPropertyLoss,CheckedBaggage,Other,25,Settle
M0317057L,20030317,20030226,PIT,PittsburghInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,40,Settle
M0317063L,20030317,20030130,ANC,TedStevensAnchorageInternationalAirport,AlaskaAirlines,PassengerPropertyLoss,CheckedBaggage,Other,25,Settle
M0317064L,20030317,20030114,ABQ,AlbuquerqueInternationalSunportAirport,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0317067L,20030317,20030125,SMF,SacramentoInternationalAirport,DeltaAirLines,PropertyDamage,CheckedBaggage,Other,64,Settle
M0318013L,20030318,20030228,LAX,LosAngelesInternationalAirport,novalue,PropertyDamage,Checkpoint,Other,35,ApproveinFull
M0318015L,20030318,20030304,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,JewelryFine,302,ApproveinFull
M0318025L,20030318,20030120,LAX,LosAngelesInternationalAirport,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,639.95,ApproveinFull
M0318026L,20030318,20030226,LAS,McCarranInternational,novalue,PassengerPropertyLoss,Checkpoint,Other,211,ApproveinFull
M0318027L,20030318,20030221,RSW,SouthwestFloridaInternational,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,44,ApproveinFull
M0318028L,20030318,20030105,TUS,TucsonInternational,AmericaWest,PropertyDamage,CheckedBaggage,CamerasDigital,314.39,ApproveinFull
M0318034L,20030318,20030216,novalue,novalue,novalue,PropertyDamage,Checkpoint,Other,10,ApproveinFull
M0318037L,20030318,20030112,SEA,SeattleTacomaInternational,novalue,PropertyDamage,Checkpoint,JewelryFine,50,ApproveinFull
M0318038L,20030318,20030218,MDW,MidwayInternationalAirport,AirTranAirlines,PassengerPropertyLoss,CheckedBaggage,ComputerLaptop,81,ApproveinFull
M0318040L,20030318,20030203,novalue,novalue,AlaskaAirlines,PassengerPropertyLoss,CheckedBaggage,Other,70,ApproveinFull
M0318042L,20030318,20030303,MCO,OrlandoInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,100,ApproveinFull
M0318044L,20030318,20030129,HOU,WilliamP.Hobby,novalue,PassengerPropertyLoss,Other,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,85,ApproveinFull
M0318048L,20030318,20030301,PVD,TFGreenAirportProvidence,novalue,PropertyDamage,Checkpoint,JewelryFine,710,ApproveinFull
M0318050L,20030318,20030301,LAS,McCarranInternational,DeltaAirLines,PropertyDamage,CheckedBaggage,Other,25,ApproveinFull
M0318052L,20030318,20030221,PDX,PortlandInternational,DeltaAirLines,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),200,ApproveinFull
M0318058L,20030318,20021202,BDL,BradleyInternationalAirport,novalue,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),21,ApproveinFull
M0318069L,20030318,20030130,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),89,ApproveinFull
M0318071L,20030318,20030124,ATL,HartsfieldJacksonAtlantaInternationalAirport,novalue,PropertyDamage,Checkpoint,JewelryFine,65,ApproveinFull
M0318072L,20030318,20030207,LAX,LosAngelesInternationalAirport,novalue,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),8,ApproveinFull
M0318076L,20030318,20030307,LAS,McCarranInternational,novalue,PropertyDamage,Checkpoint,Other,17,ApproveinFull
M0318079L,20030318,20021210,ORD,ChicagoO'HareInternationalAirport,novalue,PropertyDamage,Checkpoint,Other,40,ApproveinFull
M0318082L,20030318,20030120,MCO,OrlandoInternationalAirport,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,600,ApproveinFull
M0318083L,20030318,20030228,MDT,HarrisburgInternational,DeltaAirLines,PassengerPropertyLoss,Other,Other,6.38,ApproveinFull
M0318084L,20030318,20030221,LGA,LaGuardia,AmericanAirlines,PassengerPropertyLoss,Checkpoint,JewelryFine,575,ApproveinFull
M0318101L,20030318,20030214,RSW,SouthwestFloridaInternational,novalue,novalue,Other,Luggage(alltypesincludingfootlockers),450,ApproveinFull
M0318102L,20030318,20030108,ALB,AlbanyInternational,USAir,PassengerPropertyLoss,CheckedBaggage,Luggage(alltypesincludingfootlockers),100,ApproveinFull
M0318104L,20030318,20030205,AUS,AustinBergstromInternationalAirport,NorthwestAirlines,novalue,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,169,ApproveinFull
M0318115L,20030318,20030209,MHT,ManchesterRegionalAirport,SouthwestAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),63.56,ApproveinFull
M0318116L,20030318,20030211,PHX,PhoenixSkyHarborInternational,novalue,PassengerPropertyLoss,Checkpoint,ClothingShoesbeltsaccessoriesetc.,109,ApproveinFull
M0318120L,20030318,20030220,IAH,HoustonGeorgeBushIntercontinentalAirport,AirCanada,PassengerPropertyLoss,CheckedBaggage,Other,63.65,ApproveinFull
M0318123L,20030318,20030104,ORD,ChicagoO'HareInternationalAirport,novalue,PropertyDamage,Checkpoint,Other,62,ApproveinFull
M0318133L,20030318,20030219,HNL,HonoluluInternationalAirport,novalue,PropertyDamage,Checkpoint,Other,22,ApproveinFull
M0318137L,20030318,20030220,DFW,DallasFortWorthInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,CamerasDigital,100,ApproveinFull
M0318139L,20030318,20030223,SMF,SacramentoInternationalAirport,AlaskaAirlines,PassengerPropertyLoss,CheckedBaggage,Other,101,ApproveinFull
M0318140L,20030318,20030209,SEA,SeattleTacomaInternational,AmericaTransAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),48.36,ApproveinFull
M0318141L,20030318,20030224,SAN,SanDiegoInternational,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,ApproveinFull
M0318144L,20030318,20021219,SEA,SeattleTacomaInternational,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),20.13,ApproveinFull
M0318146L,20030318,20030211,ORD,ChicagoO'HareInternationalAirport,UAL,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,95,ApproveinFull
M0318149L,20030318,20030208,PBI,PalmBeachInternational,novalue,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),55,ApproveinFull
M0318150L,20030318,20030120,DSM,DesMoinesInternational,UAL,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),25,ApproveinFull
M031800AL,20030318,20030318,LAX,LosAngelesInternationalAirport,novalue,novalue,Other,Luggage(alltypesincludingfootlockers),0,novalue
M0318053L,20030318,20030222,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,novalue
M0318077L,20030318,20030212,BOS,Boston(Logan)InternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,novalue
M0318093L,20030318,20021122,DSM,DesMoinesInternational,UAL,PersonalInjury,Checkpoint,novalue,0,novalue
M0318119L,20030318,20030207,PHX,PhoenixSkyHarborInternational,novalue,novalue,Other,Other,0,novalue
M0318004L,20030318,20030110,ORD,ChicagoO'HareInternationalAirport,UAL,PropertyDamage,CheckedBaggage,Locks,15,Deny
M0318006L,20030318,20030227,BNA,NashvilleInternational,novalue,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0318030L,20030318,20030111,DTW,DetroitMetropolitanWayneCountyAirport,NorthwestAirlines,PropertyDamage,CheckedBaggage,Other,0,Deny
M0318032L,20030318,20030220,PHX,PhoenixSkyHarborInternational,DeltaAirLines,PropertyDamage,Checkpoint,Other,0,Deny
M0318043L,20030318,20030125,novalue,novalue,UAL,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0318055L,20030318,20030301,CVG,CincinnatiNorthernKentuckyInternational,novalue,PropertyDamage,CheckedBaggage,Other,0,Deny
M0318086L,20030318,20030301,PIT,PittsburghInternationalAirport,USAir,PropertyDamage,CheckedBaggage,Other,1000,Deny
M0318088L,20030318,20030305,PHX,PhoenixSkyHarborInternational,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0318089L,20030318,20030223,EWR,NewarkInternationalAirport,ContinentalAirlines,novalue,Checkpoint,Luggage(alltypesincludingfootlockers),0,Deny
M0318090L,20030318,20030209,MIA,MiamiInternationalAirport,AmericaWest,PassengerPropertyLoss,CheckedBaggage,JewelryFine,0,Deny
M0318095L,20030318,20030131,ELP,ElPasoInternationalAirport,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,JewelryFine,0,Deny
M0318096L,20030318,20030225,PHX,PhoenixSkyHarborInternational,NorthwestAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0318100L,20030318,20030126,SEA,SeattleTacomaInternational,AlaskaAirlines,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),5721,Deny
M0318103L,20030318,20030105,LIT,LittleRockNational,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0318106L,20030318,20030201,GEG,SpokaneInternational,AlaskaAirlines,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0318107L,20030318,20021129,CVG,CincinnatiNorthernKentuckyInternational,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0318108L,20030318,20030201,SAT,SanAntonioInternational,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,StereoItemsAccessories,0,Deny
M0318111L,20030318,20030215,F,Foreignairport,novalue,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0318112L,20030318,20030226,LAX,LosAngelesInternationalAirport,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0318122L,20030318,20030216,PVD,TFGreenAirportProvidence,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0318127L,20030318,20021211,HDN,YampaValleyRegional,novalue,PropertyDamage,Checkpoint,CellPhones,0,Deny
M0318129L,20030318,20030105,novalue,novalue,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0318145L,20030318,20030207,MSP,MinneapolisSt.PaulInternationalAirport,NorthwestAirlines,PropertyDamage,CheckedBaggage,ComputerLaptop,1100,Deny
M0318001L,20030318,20030216,STL,LambertSt.LouisInternational,novalue,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),141.55,Settle
M0318002L,20030318,20030226,LAX,LosAngelesInternationalAirport,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),130,Settle
M0318005L,20030318,20030224,HOU,WilliamP.Hobby,SouthwestAirlines,PropertyDamage,CheckedBaggage,MusicalInstrumentsOtherOver$250,126,Settle
M0318007L,20030318,20030216,PIE,St.PetersburgClearwaterInternational,novalue,PassengerPropertyLoss,CheckedBaggage,Eyeglasses(includingcontactlenses),150,Settle
M0318009L,20030318,20030302,TUS,TucsonInternational,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0318011L,20030318,20030214,CHA,ChattanoogaMetropolitan,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,125,Settle
M0318012L,20030318,20030110,ABQ,AlbuquerqueInternationalSunportAirport,novalue,PassengerPropertyLoss,CheckedBaggage,PDAPersonalDataAssistants,225,Settle
M0318016L,20030318,20030222,BUF,BuffaloNiagaraInternational,JetBlue,PassengerPropertyLoss,CheckedBaggage,Other,140,Settle
M0318020L,20030318,20030226,GEG,SpokaneInternational,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,Other,150,Settle
M0318023L,20030318,20030117,RSW,SouthwestFloridaInternational,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,200,Settle
M0318024L,20030318,20030103,PHL,PhiladelphiaInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,DVDCDPlayers,175,Settle
